,Date,Close,Open,High,Low,Close,Volume
312,2014-08-26 21:00:00-03:00,501.49,517.47,497.75,513.34,11257.165,0.0
313,2014-08-27 21:00:00-03:00,512.3,522.8,508.1,508.35,7706.78,0.0
314,2014-08-28 21:00:00-03:00,508.3,514.77,503.86,505.87,5016.9155,0.0
315,2014-08-29 21:00:00-03:00,505.87,513.99,498.8,508.52,5130.9346,0.0
316,2014-08-30 21:00:00-03:00,508.34,508.37,495.5,499.15,4190.9365,0.0
317,2014-08-31 21:00:00-03:00,499.08,500.27,471.65,477.81,15267.839,0.0
318,2014-09-01 21:00:00-03:00,477.84,484.9,471.01,472.6,8211.924,0.0
319,2014-09-02 21:00:00-03:00,472.97,484.0,468.82,475.45,10046.215,0.0
320,2014-09-03 21:00:00-03:00,475.46,479.9,472.99,474.14,3382.199,0.0
321,2014-09-04 21:00:00-03:00,474.14,497.24,473.1,489.68,10077.533,0.0
322,2014-09-05 21:00:00-03:00,489.69,491.42,478.1,481.9,5171.0215,0.0
323,2014-09-06 21:00:00-03:00,480.62,486.9,480.1,482.61,1895.7598,0.0
324,2014-09-07 21:00:00-03:00,483.08,487.1,479.88,479.88,2079.1995,0.0
325,2014-09-08 21:00:00-03:00,464.88,480.9,464.22,471.1,15855.872,0.0
326,2014-09-09 21:00:00-03:00,471.16,479.7,463.0,473.06,9376.833,0.0
327,2014-09-10 21:00:00-03:00,473.09,489.99,472.0,478.12,8880.867,0.0
328,2014-09-11 21:00:00-03:00,478.1,480.6,472.2,477.38,5113.283,0.0
329,2014-09-12 21:00:00-03:00,477.04,477.98,467.0,474.37,3458.5886,0.0
330,2014-09-13 21:00:00-03:00,474.34,483.93,472.86,478.69,7980.791,0.0
331,2014-09-14 21:00:00-03:00,478.69,481.56,475.33,476.5,3122.5261,0.0
332,2014-09-15 21:00:00-03:00,477.12,480.3,474.77,474.77,5564.1973,0.0
333,2014-09-16 21:00:00-03:00,474.77,475.5,462.11,466.5,5830.416,0.0
334,2014-09-17 21:00:00-03:00,466.65,467.75,451.6,458.3,10015.799,0.0
335,2014-09-18 21:00:00-03:00,457.8,458.3,408.8,424.99,40114.68,0.0
336,2014-09-19 21:00:00-03:00,425.0,431.92,381.5,393.3,33491.477,0.0
337,2014-09-20 21:00:00-03:00,392.99,426.3,385.5,408.4,30699.104,0.0
338,2014-09-21 21:00:00-03:00,408.4,414.14,392.23,399.21,19190.67,0.0
339,2014-09-22 21:00:00-03:00,400.03,411.2,397.67,404.99,9473.628,0.0
340,2014-09-23 21:00:00-03:00,404.23,447.11,392.15,438.65,38518.707,0.0
341,2014-09-24 21:00:00-03:00,438.01,440.28,422.0,424.51,14395.159,0.0
342,2014-09-25 21:00:00-03:00,424.51,426.97,402.33,409.86,15002.507,0.0
343,2014-09-26 21:00:00-03:00,409.67,415.0,396.2,404.01,10998.802,0.0
344,2014-09-27 21:00:00-03:00,404.03,409.04,393.2,399.8,6922.7534,0.0
345,2014-09-28 21:00:00-03:00,399.8,402.9,365.0,376.7,19564.43,0.0
346,2014-09-29 21:00:00-03:00,375.93,386.56,368.0,373.64,21469.54,0.0
347,2014-09-30 21:00:00-03:00,373.64,398.7,370.0,387.0,16885.432,0.0
348,2014-10-01 21:00:00-03:00,386.93,391.18,377.0,383.63,10108.815,0.0
349,2014-10-02 21:00:00-03:00,382.72,385.52,367.8,371.39,11897.926,0.0
350,2014-10-03 21:00:00-03:00,371.39,376.86,355.0,359.74,21055.64,0.0
351,2014-10-04 21:00:00-03:00,358.93,367.05,321.5,328.25,38757.312,0.0
352,2014-10-05 21:00:00-03:00,327.36,346.69,275.0,319.9,84131.305,0.0
353,2014-10-06 21:00:00-03:00,319.9,346.89,301.0,327.56,56244.016,0.0
354,2014-10-07 21:00:00-03:00,327.59,340.0,317.0,335.97,28419.291,0.0
355,2014-10-08 21:00:00-03:00,335.97,354.87,323.85,352.9,33148.543,0.0
356,2014-10-09 21:00:00-03:00,353.0,387.13,347.14,364.0,58819.78,0.0
357,2014-10-10 21:00:00-03:00,363.98,379.74,351.15,359.1,31262.09,0.0
358,2014-10-11 21:00:00-03:00,359.1,368.5,351.0,360.66,16673.9,0.0
359,2014-10-12 21:00:00-03:00,361.01,382.46,351.86,378.05,20912.232,0.0
360,2014-10-13 21:00:00-03:00,378.05,399.89,368.24,391.2,42724.223,0.0
361,2014-10-14 21:00:00-03:00,391.5,414.42,391.5,399.0,47243.1,0.0
362,2014-10-15 21:00:00-03:00,399.0,402.68,384.7,394.2,29541.52,0.0
363,2014-10-16 21:00:00-03:00,394.2,400.0,370.21,381.6,30085.072,0.0
364,2014-10-17 21:00:00-03:00,381.55,386.8,372.0,382.48,13829.041,0.0
365,2014-10-18 21:00:00-03:00,381.24,396.0,376.4,390.9,12031.414,0.0
366,2014-10-19 21:00:00-03:00,390.92,394.5,383.5,388.02,5349.6855,0.0
367,2014-10-20 21:00:00-03:00,388.08,388.25,370.2,380.55,19178.166,0.0
368,2014-10-21 21:00:00-03:00,380.86,394.0,376.66,384.0,16266.122,0.0
369,2014-10-22 21:00:00-03:00,384.01,386.7,377.25,378.8,10618.533,0.0
370,2014-10-23 21:00:00-03:00,378.79,383.6,355.0,357.87,34859.96,0.0
371,2014-10-24 21:00:00-03:00,357.87,363.1,351.5,356.58,16557.43,0.0
372,2014-10-25 21:00:00-03:00,356.58,358.88,337.65,344.62,28960.252,0.0
373,2014-10-26 21:00:00-03:00,344.65,359.9,340.2,353.01,16080.902,0.0
374,2014-10-27 21:00:00-03:00,353.07,359.47,346.44,349.01,15239.164,0.0
375,2014-10-28 21:00:00-03:00,349.51,355.44,347.44,352.7,5062.4077,0.0
376,2014-10-29 21:00:00-03:00,352.71,353.78,332.0,333.58,26472.225,0.0
377,2014-10-30 21:00:00-03:00,333.5,351.0,331.0,345.08,56553.25,0.0
378,2014-10-31 21:00:00-03:00,345.08,347.99,332.14,336.82,19727.111,0.0
379,2014-11-01 21:00:00-03:00,336.72,339.0,315.54,325.9,24976.244,0.0
380,2014-11-02 21:00:00-03:00,325.9,329.55,317.7,323.82,10099.461,0.0
381,2014-11-03 21:00:00-03:00,323.8,334.14,323.8,325.0,15218.511,0.0
382,2014-11-04 21:00:00-03:00,324.83,331.28,321.0,329.66,18823.37,0.0
383,2014-11-05 21:00:00-03:00,329.75,342.54,329.75,338.62,26963.25,0.0
384,2014-11-06 21:00:00-03:00,338.62,354.32,336.32,350.48,24844.445,0.0
385,2014-11-07 21:00:00-03:00,350.49,354.0,338.1,341.84,18854.395,0.0
386,2014-11-08 21:00:00-03:00,342.04,348.3,341.0,345.0,7334.5317,0.0
387,2014-11-09 21:00:00-03:00,345.01,364.12,343.41,362.61,37906.637,0.0
388,2014-11-10 21:00:00-03:00,362.6,374.26,356.33,366.07,33065.336,0.0
389,2014-11-11 21:00:00-03:00,366.17,371.45,360.74,367.65,9279.617,0.0
390,2014-11-12 21:00:00-03:00,367.66,436.0,367.59,433.56,103859.06,0.0
391,2014-11-13 21:00:00-03:00,432.0,475.0,381.56,417.65,144951.53,0.0
392,2014-11-14 21:00:00-03:00,419.1,425.67,382.22,399.99,59088.8,0.0
393,2014-11-15 21:00:00-03:00,400.0,410.1,368.0,375.34,43985.64,0.0
394,2014-11-16 21:00:00-03:00,375.37,399.9,372.5,391.65,24666.256,0.0
395,2014-11-17 21:00:00-03:00,391.8,413.48,373.0,387.5,47132.742,0.0
396,2014-11-18 21:00:00-03:00,387.5,393.0,366.46,372.85,37172.754,0.0
397,2014-11-19 21:00:00-03:00,372.89,386.0,368.55,375.26,17154.965,0.0
398,2014-11-20 21:00:00-03:00,376.73,379.5,352.01,356.77,21885.51,0.0
399,2014-11-21 21:00:00-03:00,356.59,357.39,340.0,350.46,36258.945,0.0
400,2014-11-22 21:00:00-03:00,350.11,365.3,349.1,352.81,15563.571,0.0
401,2014-11-23 21:00:00-03:00,352.44,372.28,351.5,368.25,14133.607,0.0
402,2014-11-24 21:00:00-03:00,368.0,391.92,363.62,376.05,42068.51,0.0
403,2014-11-25 21:00:00-03:00,376.06,396.87,375.08,377.02,27198.635,0.0
404,2014-11-26 21:00:00-03:00,377.0,379.26,365.22,369.99,21003.676,0.0
405,2014-11-27 21:00:00-03:00,370.0,375.0,368.15,370.0,7049.5337,0.0
406,2014-11-28 21:00:00-03:00,369.99,387.5,355.51,377.43,30530.22,0.0
407,2014-11-29 21:00:00-03:00,377.79,390.0,371.0,376.28,20412.506,0.0
408,2014-11-30 21:00:00-03:00,376.07,385.59,373.7,379.89,14311.375,0.0
409,2014-12-01 21:00:00-03:00,379.67,386.5,377.3,382.0,11947.415,0.0
410,2014-12-02 21:00:00-03:00,382.0,387.99,379.08,384.5,11191.17,0.0
411,2014-12-03 21:00:00-03:00,384.67,386.3,372.64,376.0,14324.211,0.0
412,2014-12-04 21:00:00-03:00,376.24,380.33,367.8,370.99,13242.281,0.0
413,2014-12-05 21:00:00-03:00,370.74,382.51,366.1,378.18,17780.492,0.0
414,2014-12-06 21:00:00-03:00,378.3,381.19,370.11,376.69,9090.698,0.0
415,2014-12-07 21:00:00-03:00,376.59,379.8,373.01,376.02,4911.273,0.0
416,2014-12-08 21:00:00-03:00,376.29,378.34,362.11,362.11,18437.006,0.0
417,2014-12-09 21:00:00-03:00,362.1,363.91,343.0,351.99,35819.344,0.0
418,2014-12-10 21:00:00-03:00,352.0,352.5,345.0,345.08,12341.295,0.0
419,2014-12-11 21:00:00-03:00,345.12,362.99,335.7,348.53,34833.566,0.0
420,2014-12-12 21:00:00-03:00,348.06,354.9,346.11,352.29,11747.037,0.0
421,2014-12-13 21:00:00-03:00,352.49,352.49,344.11,346.56,10166.7705,0.0
422,2014-12-14 21:00:00-03:00,346.56,358.0,345.04,353.65,9211.736,0.0
423,2014-12-15 21:00:00-03:00,353.7,354.6,345.45,346.01,11205.54,0.0
424,2014-12-16 21:00:00-03:00,346.34,346.93,325.1,325.1,31194.773,0.0
425,2014-12-17 21:00:00-03:00,325.13,335.0,314.21,318.86,37500.473,0.0
426,2014-12-18 21:00:00-03:00,319.5,325.0,302.32,311.77,48369.656,0.0
427,2014-12-19 21:00:00-03:00,311.76,319.97,305.6,318.47,23131.46,0.0
428,2014-12-20 21:00:00-03:00,318.47,330.0,315.3,329.66,20232.795,0.0
429,2014-12-21 21:00:00-03:00,329.69,329.73,316.85,320.79,15847.789,0.0
430,2014-12-22 21:00:00-03:00,321.19,336.85,319.64,332.63,20416.844,0.0
431,2014-12-23 21:00:00-03:00,332.41,337.79,330.0,335.7,11857.415,0.0
432,2014-12-24 21:00:00-03:00,335.69,335.93,320.0,322.61,13903.875,0.0
433,2014-12-25 21:00:00-03:00,322.62,323.4,315.5,318.5,7455.624,0.0
434,2014-12-26 21:00:00-03:00,318.49,332.4,316.17,327.2,14117.711,0.0
435,2014-12-27 21:00:00-03:00,327.79,330.6,310.0,315.89,17450.668,0.0
436,2014-12-28 21:00:00-03:00,315.9,319.79,310.08,316.94,9755.019,0.0
437,2014-12-29 21:00:00-03:00,316.96,320.5,312.51,312.64,8180.437,0.0
438,2014-12-30 21:00:00-03:00,312.86,315.93,307.1,310.8,10134.258,0.0
439,2014-12-31 21:00:00-03:00,310.81,322.79,309.39,322.3,11810.645,0.0
440,2015-01-01 21:00:00-03:00,322.31,322.9,313.81,314.96,5178.7676,0.0
441,2015-01-02 21:00:00-03:00,314.54,316.74,313.28,315.81,3834.544,0.0
442,2015-01-03 21:00:00-03:00,315.8,315.99,277.5,278.22,47374.93,0.0
443,2015-01-04 21:00:00-03:00,278.04,288.74,255.03,264.19,81265.17,0.0
444,2015-01-05 21:00:00-03:00,264.04,280.44,263.75,274.84,50886.254,0.0
445,2015-01-06 21:00:00-03:00,274.85,291.94,272.1,288.43,36134.27,0.0
446,2015-01-07 21:00:00-03:00,288.36,303.33,284.0,297.99,31134.117,0.0
447,2015-01-08 21:00:00-03:00,297.89,298.47,282.01,283.21,32681.688,0.0
448,2015-01-09 21:00:00-03:00,283.99,297.32,280.4,290.51,28835.965,0.0
449,2015-01-10 21:00:00-03:00,290.58,292.1,275.0,276.03,25004.656,0.0
450,2015-01-11 21:00:00-03:00,276.01,282.86,265.83,267.27,22821.18,0.0
451,2015-01-12 21:00:00-03:00,267.54,274.44,266.24,268.75,21416.412,0.0
452,2015-01-13 21:00:00-03:00,268.6,269.66,219.0,228.07,150572.7,0.0
453,2015-01-14 21:00:00-03:00,228.49,228.49,166.45,182.0,269758.06,0.0
454,2015-01-15 21:00:00-03:00,181.0,230.74,179.05,209.81,184484.02,0.0
455,2015-01-16 21:00:00-03:00,209.81,223.1,197.72,208.5,80266.445,0.0
456,2015-01-17 21:00:00-03:00,208.52,214.0,192.2,201.09,48899.477,0.0
457,2015-01-18 21:00:00-03:00,201.08,222.0,194.0,211.03,65476.215,0.0
458,2015-01-19 21:00:00-03:00,210.98,219.95,207.0,216.2,32431.049,0.0
459,2015-01-20 21:00:00-03:00,216.14,219.25,203.7,212.11,52140.8,0.0
460,2015-01-21 21:00:00-03:00,212.1,230.0,211.0,228.08,57782.08,0.0
461,2015-01-22 21:00:00-03:00,228.05,242.0,225.29,234.7,57316.156,0.0
462,2015-01-23 21:00:00-03:00,234.7,236.98,225.13,233.12,40141.637,0.0
463,2015-01-24 21:00:00-03:00,233.37,249.77,229.03,248.66,40093.29,0.0
464,2015-01-25 21:00:00-03:00,248.94,259.39,245.0,254.73,54007.465,0.0
465,2015-01-26 21:00:00-03:00,254.72,315.0,254.65,276.01,205927.94,0.0
466,2015-01-27 21:00:00-03:00,276.01,280.37,250.0,265.09,81722.16,0.0
467,2015-01-28 21:00:00-03:00,265.55,269.97,226.35,234.5,87034.92,0.0
468,2015-01-29 21:00:00-03:00,234.49,239.33,220.0,233.01,60099.39,0.0
469,2015-01-30 21:00:00-03:00,233.7,243.89,224.22,226.44,51340.465,0.0
470,2015-01-31 21:00:00-03:00,226.45,234.03,213.1,215.8,48910.402,0.0
471,2015-02-01 21:00:00-03:00,215.91,233.32,211.02,226.92,55660.137,0.0
472,2015-02-02 21:00:00-03:00,226.86,247.5,222.5,238.99,52327.992,0.0
473,2015-02-03 21:00:00-03:00,238.86,248.42,222.66,227.96,81335.86,0.0
474,2015-02-04 21:00:00-03:00,227.81,233.0,220.23,227.78,44279.27,0.0
475,2015-02-05 21:00:00-03:00,227.78,228.8,210.12,216.47,37845.637,0.0
476,2015-02-06 21:00:00-03:00,216.43,225.88,215.0,222.65,35645.754,0.0
477,2015-02-07 21:00:00-03:00,222.66,239.78,222.66,228.8,35455.797,0.0
478,2015-02-08 21:00:00-03:00,228.8,232.9,221.1,223.85,26068.438,0.0
479,2015-02-09 21:00:00-03:00,224.13,225.98,215.33,220.48,48069.293,0.0
480,2015-02-10 21:00:00-03:00,220.48,223.88,214.0,220.87,29274.492,0.0
481,2015-02-11 21:00:00-03:00,220.75,224.4,218.1,219.8,19280.46,0.0
482,2015-02-12 21:00:00-03:00,219.8,223.2,217.8,222.55,19972.656,0.0
483,2015-02-13 21:00:00-03:00,222.39,242.5,221.46,236.13,68287.805,0.0
484,2015-02-14 21:00:00-03:00,235.8,261.3,235.51,257.0,80604.05,0.0
485,2015-02-15 21:00:00-03:00,257.01,268.54,228.2,235.88,103106.39,0.0
486,2015-02-16 21:00:00-03:00,235.34,243.65,228.62,233.5,47288.55,0.0
487,2015-02-17 21:00:00-03:00,233.5,246.28,231.5,244.0,40920.418,0.0
488,2015-02-18 21:00:00-03:00,243.82,244.99,231.01,236.27,39373.82,0.0
489,2015-02-19 21:00:00-03:00,236.26,243.42,234.97,240.0,23849.45,0.0
490,2015-02-20 21:00:00-03:00,240.2,248.98,238.95,244.5,31346.137,0.0
491,2015-02-21 21:00:00-03:00,244.51,247.73,243.28,245.54,16173.2,0.0
492,2015-02-22 21:00:00-03:00,245.53,247.78,232.1,236.5,33529.49,0.0
493,2015-02-23 21:00:00-03:00,236.5,241.0,232.61,239.4,23853.543,0.0
494,2015-02-24 21:00:00-03:00,239.33,240.99,236.7,239.73,16615.814,0.0
495,2015-02-25 21:00:00-03:00,239.95,240.83,235.53,237.99,13524.372,0.0
496,2015-02-26 21:00:00-03:00,237.98,238.33,233.62,236.93,18686.271,0.0
497,2015-02-27 21:00:00-03:00,236.93,262.8,236.64,255.05,69856.17,0.0
498,2015-02-28 21:00:00-03:00,255.06,257.4,251.25,255.7,17332.021,0.0
499,2015-03-01 21:00:00-03:00,255.7,266.91,245.65,262.4,47640.21,0.0
500,2015-03-02 21:00:00-03:00,262.47,279.61,258.98,277.41,66832.805,0.0
501,2015-03-03 21:00:00-03:00,277.3,294.0,267.04,283.75,81155.91,0.0
502,2015-03-04 21:00:00-03:00,283.8,285.99,267.0,273.33,71495.99,0.0
503,2015-03-05 21:00:00-03:00,272.92,284.99,262.0,277.69,66048.07,0.0
504,2015-03-06 21:00:00-03:00,277.69,279.75,268.8,273.36,40311.594,0.0
505,2015-03-07 21:00:00-03:00,273.27,280.76,270.55,276.97,22844.467,0.0
506,2015-03-08 21:00:00-03:00,276.98,278.68,271.61,275.59,13847.665,0.0
507,2015-03-09 21:00:00-03:00,275.58,295.0,275.01,291.0,62938.984,0.0
508,2015-03-10 21:00:00-03:00,291.04,303.96,289.03,292.62,67549.1,0.0
509,2015-03-11 21:00:00-03:00,292.64,298.75,291.0,296.7,25796.451,0.0
510,2015-03-12 21:00:00-03:00,296.6,298.8,291.04,295.55,27265.504,0.0
511,2015-03-13 21:00:00-03:00,295.52,295.91,282.13,283.19,46485.223,0.0
512,2015-03-14 21:00:00-03:00,283.18,287.6,281.36,282.6,22995.828,0.0
513,2015-03-15 21:00:00-03:00,282.54,287.8,281.59,286.9,13434.312,0.0
514,2015-03-16 21:00:00-03:00,286.71,295.2,286.45,291.22,22365.18,0.0
515,2015-03-17 21:00:00-03:00,291.24,292.9,281.56,285.25,22248.305,0.0
516,2015-03-18 21:00:00-03:00,285.11,285.25,248.0,257.21,89753.65,0.0
517,2015-03-19 21:00:00-03:00,257.2,269.5,246.98,261.98,78447.41,0.0
518,2015-03-20 21:00:00-03:00,261.7,267.0,259.36,262.19,16189.66,0.0
519,2015-03-21 21:00:00-03:00,262.18,263.01,255.1,260.47,15090.885,0.0
520,2015-03-22 21:00:00-03:00,260.6,270.8,259.74,268.82,18310.402,0.0
521,2015-03-23 21:00:00-03:00,268.6,271.5,262.0,267.23,23471.008,0.0
522,2015-03-24 21:00:00-03:00,267.31,268.4,241.39,246.0,63960.457,0.0
523,2015-03-25 21:00:00-03:00,246.0,250.95,235.7,246.28,53006.543,0.0
524,2015-03-26 21:00:00-03:00,246.28,255.0,244.5,249.33,33258.35,0.0
525,2015-03-27 21:00:00-03:00,249.21,250.45,245.23,246.5,22719.37,0.0
526,2015-03-28 21:00:00-03:00,246.5,255.96,246.49,252.95,17733.148,0.0
527,2015-03-29 21:00:00-03:00,252.9,253.01,238.89,242.74,31790.604,0.0
528,2015-03-30 21:00:00-03:00,242.9,250.98,236.24,247.93,30703.26,0.0
529,2015-03-31 21:00:00-03:00,247.93,248.8,242.0,244.39,22314.023,0.0
530,2015-04-01 21:00:00-03:00,244.56,248.71,239.21,246.93,23499.852,0.0
531,2015-04-02 21:00:00-03:00,247.07,254.94,243.0,253.23,26213.055,0.0
532,2015-04-03 21:00:00-03:00,253.33,256.49,250.31,254.24,28296.668,0.0
533,2015-04-04 21:00:00-03:00,254.24,255.7,250.32,253.6,9452.368,0.0
534,2015-04-05 21:00:00-03:00,253.7,261.25,251.55,260.5,24043.254,0.0
535,2015-04-06 21:00:00-03:00,260.75,262.45,253.4,255.73,20816.912,0.0
536,2015-04-07 21:00:00-03:00,255.62,257.9,253.01,253.7,10598.073,0.0
537,2015-04-08 21:00:00-03:00,253.7,254.99,242.72,244.92,39551.676,0.0
538,2015-04-09 21:00:00-03:00,244.94,246.79,236.5,243.58,22631.488,0.0
539,2015-04-10 21:00:00-03:00,243.56,243.74,230.75,236.12,37374.316,0.0
540,2015-04-11 21:00:00-03:00,236.12,240.58,233.72,236.86,17743.883,0.0
541,2015-04-12 21:00:00-03:00,236.83,238.7,232.38,236.38,10100.953,0.0
542,2015-04-13 21:00:00-03:00,236.21,237.7,220.14,224.9,47018.742,0.0
543,2015-04-14 21:00:00-03:00,224.9,225.75,216.37,220.16,40750.285,0.0
544,2015-04-15 21:00:00-03:00,220.1,224.75,219.01,223.98,24059.95,0.0
545,2015-04-16 21:00:00-03:00,223.8,230.0,223.01,228.14,28884.316,0.0
546,2015-04-17 21:00:00-03:00,228.23,228.98,219.58,222.4,27069.86,0.0
547,2015-04-18 21:00:00-03:00,222.39,224.16,219.94,223.08,11872.926,0.0
548,2015-04-19 21:00:00-03:00,223.23,227.0,222.1,222.16,17549.908,0.0
549,2015-04-20 21:00:00-03:00,222.28,227.0,221.24,224.21,19797.895,0.0
550,2015-04-21 21:00:00-03:00,224.21,236.99,224.16,236.95,31749.3,0.0
551,2015-04-22 21:00:00-03:00,236.18,238.99,232.0,234.14,22019.385,0.0
552,2015-04-23 21:00:00-03:00,234.35,237.22,233.0,236.01,8868.142,0.0
553,2015-04-24 21:00:00-03:00,235.82,236.51,228.7,231.38,22483.1,0.0
554,2015-04-25 21:00:00-03:00,231.21,232.7,225.35,226.01,13384.263,0.0
555,2015-04-26 21:00:00-03:00,226.1,226.84,213.92,219.7,40855.754,0.0
556,2015-04-27 21:00:00-03:00,219.73,232.49,218.24,227.15,35249.277,0.0
557,2015-04-28 21:00:00-03:00,226.91,228.05,222.16,225.3,17184.936,0.0
558,2015-04-29 21:00:00-03:00,225.3,227.8,222.66,225.23,12202.136,0.0
559,2015-04-30 21:00:00-03:00,225.56,240.89,224.63,236.11,41321.965,0.0
560,2015-05-01 21:00:00-03:00,236.18,239.25,231.26,231.78,16982.217,0.0
561,2015-05-02 21:00:00-03:00,231.75,235.79,231.75,234.81,8939.101,0.0
562,2015-05-03 21:00:00-03:00,234.76,243.73,233.75,240.57,19142.307,0.0
563,2015-05-04 21:00:00-03:00,240.69,243.6,236.98,238.54,24628.219,0.0
564,2015-05-05 21:00:00-03:00,238.68,239.49,231.05,235.87,26080.25,0.0
565,2015-05-06 21:00:00-03:00,235.85,236.75,226.42,229.27,47584.36,0.0
566,2015-05-07 21:00:00-03:00,229.04,239.79,227.81,237.3,27203.127,0.0
567,2015-05-08 21:00:00-03:00,237.3,249.22,236.2,244.5,30986.678,0.0
568,2015-05-09 21:00:00-03:00,244.52,249.21,240.1,242.54,19457.793,0.0
569,2015-05-10 21:00:00-03:00,242.53,245.95,238.79,240.73,11920.7295,0.0
570,2015-05-11 21:00:00-03:00,240.8,245.49,238.5,242.46,15939.756,0.0
571,2015-05-12 21:00:00-03:00,242.44,244.67,240.86,241.92,13643.01,0.0
572,2015-05-13 21:00:00-03:00,242.01,245.0,234.22,235.7,27907.232,0.0
573,2015-05-14 21:00:00-03:00,235.72,238.39,232.1,236.68,19147.17,0.0
574,2015-05-15 21:00:00-03:00,236.7,239.0,233.88,237.3,9529.215,0.0
575,2015-05-16 21:00:00-03:00,236.79,237.58,234.0,235.7,6100.363,0.0
576,2015-05-17 21:00:00-03:00,235.85,238.24,235.6,236.27,4797.06,0.0
577,2015-05-18 21:00:00-03:00,236.2,237.25,229.0,232.82,14158.038,0.0
578,2015-05-19 21:00:00-03:00,232.83,236.76,231.19,231.7,5963.9624,0.0
579,2015-05-20 21:00:00-03:00,231.56,235.24,231.56,234.24,11419.18,0.0
580,2015-05-21 21:00:00-03:00,234.26,236.5,233.9,235.27,10508.632,0.0
581,2015-05-22 21:00:00-03:00,235.25,241.83,234.59,240.97,22791.988,0.0
582,2015-05-23 21:00:00-03:00,240.97,241.2,237.54,238.81,8514.12,0.0
583,2015-05-24 21:00:00-03:00,238.86,242.98,238.52,240.96,7250.9434,0.0
584,2015-05-25 21:00:00-03:00,240.92,241.12,236.1,237.1,8681.996,0.0
585,2015-05-26 21:00:00-03:00,237.1,238.5,235.26,237.36,8805.627,0.0
586,2015-05-27 21:00:00-03:00,237.37,239.3,235.0,236.85,9190.003,0.0
587,2015-05-28 21:00:00-03:00,236.48,237.5,235.85,236.86,5791.2563,0.0
588,2015-05-29 21:00:00-03:00,236.83,237.16,235.02,236.52,6825.5835,0.0
589,2015-05-30 21:00:00-03:00,236.72,236.73,228.2,232.54,14753.62,0.0
590,2015-05-31 21:00:00-03:00,232.35,232.69,227.0,228.7,11613.689,0.0
591,2015-06-01 21:00:00-03:00,228.38,230.89,219.71,222.0,31638.742,0.0
592,2015-06-02 21:00:00-03:00,222.01,226.0,220.97,224.68,16515.871,0.0
593,2015-06-03 21:00:00-03:00,224.7,227.0,222.26,225.11,17222.15,0.0
594,2015-06-04 21:00:00-03:00,225.14,225.77,222.64,223.24,11203.531,0.0
595,2015-06-05 21:00:00-03:00,223.24,229.23,222.65,224.51,17615.37,0.0
596,2015-06-06 21:00:00-03:00,224.7,228.0,223.9,225.66,6808.814,0.0
597,2015-06-07 21:00:00-03:00,225.69,227.0,222.29,223.26,17295.646,0.0
598,2015-06-08 21:00:00-03:00,223.29,230.63,223.25,228.76,28841.312,0.0
599,2015-06-09 21:00:00-03:00,228.79,232.07,227.79,229.06,16387.984,0.0
600,2015-06-10 21:00:00-03:00,229.06,229.97,227.48,228.6,10773.513,0.0
601,2015-06-11 21:00:00-03:00,228.61,230.7,228.6,230.0,9540.224,0.0
602,2015-06-12 21:00:00-03:00,229.99,231.34,229.11,229.55,9751.948,0.0
603,2015-06-13 21:00:00-03:00,229.51,234.3,228.4,232.87,11078.193,0.0
604,2015-06-14 21:00:00-03:00,232.86,235.44,232.51,233.54,8258.331,0.0
605,2015-06-15 21:00:00-03:00,233.5,238.16,233.35,236.98,19162.059,0.0
606,2015-06-16 21:00:00-03:00,236.97,254.0,236.0,252.17,51014.824,0.0
607,2015-06-17 21:00:00-03:00,252.19,259.1,246.0,248.95,47454.605,0.0
608,2015-06-18 21:00:00-03:00,248.96,253.7,243.0,249.51,27540.068,0.0
609,2015-06-19 21:00:00-03:00,249.38,252.13,243.5,244.58,23928.29,0.0
610,2015-06-20 21:00:00-03:00,244.56,245.9,240.0,245.38,23559.008,0.0
611,2015-06-21 21:00:00-03:00,245.38,245.69,241.09,244.25,8168.209,0.0
612,2015-06-22 21:00:00-03:00,244.25,247.99,243.5,246.67,18464.715,0.0
613,2015-06-23 21:00:00-03:00,246.69,247.35,242.0,244.25,11520.205,0.0
614,2015-06-24 21:00:00-03:00,244.19,244.19,239.0,239.8,15578.9795,0.0
615,2015-06-25 21:00:00-03:00,239.75,243.0,239.5,242.05,8699.542,0.0
616,2015-06-26 21:00:00-03:00,242.15,243.9,240.61,243.29,10012.9375,0.0
617,2015-06-27 21:00:00-03:00,243.29,251.77,242.6,251.61,18151.031,0.0
618,2015-06-28 21:00:00-03:00,251.6,252.06,247.25,248.71,13056.789,0.0
619,2015-06-29 21:00:00-03:00,248.71,257.74,248.57,256.69,34771.754,0.0
620,2015-06-30 21:00:00-03:00,256.7,269.0,253.05,262.89,47284.996,0.0
621,2015-07-01 21:00:00-03:00,262.9,264.81,252.77,258.1,21538.082,0.0
622,2015-07-02 21:00:00-03:00,258.08,262.61,253.0,254.52,17301.873,0.0
623,2015-07-03 21:00:00-03:00,254.52,256.9,252.11,256.09,11633.136,0.0
624,2015-07-04 21:00:00-03:00,256.12,262.64,253.57,260.58,9723.267,0.0
625,2015-07-05 21:00:00-03:00,260.57,275.88,258.0,271.96,47856.164,0.0
626,2015-07-06 21:00:00-03:00,271.82,278.69,267.33,269.23,56622.527,0.0
627,2015-07-07 21:00:00-03:00,269.24,271.5,262.61,265.72,22268.947,0.0
628,2015-07-08 21:00:00-03:00,265.78,274.11,263.0,270.52,35121.78,0.0
